"","ANIMAL_ID","AGE","FEED_INTAKE","WEIGHT_NA","WEIGHT","CFI"
"7746","5570",136,2.354,NA,NA,101.038
"7747","5570",137,1.911,NA,NA,102.949
"7748","5570",138,2.251,62,62,105.2
"7749","5570",139,2.32,NA,NA,107.52
"7750","5570",140,2.601,NA,NA,110.121
"7751","5570",141,2.257,NA,NA,112.378
"7752","5570",142,2.57,NA,NA,114.948
"7753","5570",143,2.538,NA,NA,117.486
"7754","5570",144,2.474,NA,NA,119.96
"7755","5570",145,2.652,69,69,122.612
"7756","5570",146,1.235,NA,NA,123.847
"7757","5570",147,2.349,NA,NA,126.196
"7758","5570",148,2.363,NA,NA,128.559
"7759","5570",149,2.02,NA,NA,130.579
"7760","5570",150,1.22,NA,NA,131.799
"7761","5570",151,1.184,NA,NA,132.983
"7762","5570",152,2.056,71,71,135.039
"7763","5570",153,2.767,NA,NA,137.806
"7764","5570",154,2.024,NA,NA,139.83
"7765","5570",155,1.819,NA,NA,141.649
"7766","5570",156,1.97,NA,NA,143.619
"7767","5570",157,2.222,NA,NA,145.841
"7768","5570",158,2.197,NA,NA,148.038
"7769","5570",159,2.607,79,79,150.645
"7770","5570",160,2.578,NA,NA,153.223
"7771","5570",161,2.788,NA,NA,156.011
"7772","5570",162,2.674,NA,NA,158.685
"7773","5570",163,2.07,NA,NA,160.755
"7774","5570",164,3.395,NA,NA,164.15
"7775","5570",165,2.197,NA,NA,166.347
"7776","5570",166,3.071,86,86,169.418
"7777","5570",167,2.574,NA,NA,171.992
"7778","5570",168,1.601,NA,NA,173.593
"7779","5570",169,2.001,NA,NA,175.594
"7780","5570",170,3.481,NA,NA,179.075
"7781","5570",171,2.099,NA,NA,181.174
"7782","5570",172,2.126,NA,NA,183.3
"7783","5570",173,1.809,91,91,185.109
"7784","5570",174,1.695,NA,NA,186.804
"7785","5570",175,2.504,NA,NA,189.308
"7786","5570",176,2.375,NA,NA,191.683
"7787","5570",177,2.436,NA,NA,194.119
"7788","5570",178,2.372,NA,NA,196.491
"7789","5570",179,2.082,NA,NA,198.573
"7790","5570",180,0.07,95,95,198.643
"7791","5570",181,2.919,NA,NA,201.562
"7792","5570",182,2.087,NA,NA,203.649
"7793","5570",183,2.253,NA,NA,205.902
"7794","5570",184,2.772,NA,NA,208.674
"7795","5570",185,3.174,NA,NA,211.848
"7796","5570",186,3.008,NA,NA,214.856
"7797","5570",187,2.669,102,102,217.525
"7798","5570",188,2.818,NA,NA,220.343
"7799","5570",189,2.807,NA,NA,223.15
"7800","5570",190,1.989,NA,NA,225.139
"7801","5570",191,2.686,NA,NA,227.825
"7802","5570",192,2.546,NA,NA,230.371
"7803","5570",193,1.176,NA,NA,231.547
"7804","5570",194,3.31,104,104,234.857
"7805","5570",195,1.168,NA,NA,236.025
"7806","5570",196,3.378,NA,NA,239.403
"7807","5570",197,3.535,NA,NA,242.938
"7808","5570",198,4.363,NA,NA,247.301
"7809","5570",199,5.146,NA,NA,252.447
"7810","5570",200,3.057,NA,NA,255.504
"7811","5570",201,4.952,NA,NA,260.456
"7812","5570",202,4.529,123,123,264.985
"7813","5570",203,4.385,NA,NA,269.37
"7814","5573",68,1.779,22,22,1.779
"7815","5573",69,1.569,NA,NA,3.348
"7816","5573",70,1.753,NA,NA,5.101
"7817","5573",71,1.533,NA,NA,6.634
"7818","5573",72,1.407,NA,NA,8.041
"7819","5573",73,1.827,NA,NA,9.868
"7820","5573",74,2.088,NA,NA,11.956
"7821","5573",75,1.406,23,23,13.362
"7822","5573",77,0.79,NA,NA,14.152
"7823","5573",78,0.56,NA,NA,14.712
"7824","5573",79,0.624,NA,NA,15.336
"7825","5573",80,1.039,NA,NA,16.375
"7826","5573",81,0.823,NA,NA,17.198
"7827","5573",82,1.361,26,26,18.559
"7828","5573",83,1.346,NA,NA,19.905
"7829","5573",84,0.864,NA,NA,20.769
"7830","5573",85,1.496,NA,NA,22.265
"7831","5573",86,1.322,NA,NA,23.587
"7832","5573",87,1.333,NA,NA,24.92
"7833","5573",88,1.025,NA,NA,25.945
"7834","5573",89,1.26,NA,NA,27.205
"7835","5573",90,0.927,30,30,28.132
"7836","5573",91,1.383,NA,NA,29.515
"7837","5573",92,1.285,NA,NA,30.8
"7838","5573",93,1.138,NA,NA,31.938
"7839","5573",94,1.35,NA,NA,33.288
"7840","5573",95,1.595,NA,NA,34.883
"7841","5573",96,0.976,NA,NA,35.859
"7842","5573",97,0.819,33,33,36.678
"7843","5573",98,1.311,NA,NA,37.989
"7844","5573",99,1.279,NA,NA,39.268
"7845","5573",100,1.306,NA,NA,40.574
"7846","5573",101,1.264,NA,NA,41.838
"7847","5573",102,1.571,NA,NA,43.409
"7848","5573",103,1.397,36,36,44.806
"7849","5573",104,1.567,NA,NA,46.373
"7850","5573",105,1.507,NA,NA,47.88
"7851","5573",106,1.002,NA,NA,48.882
"7852","5573",107,1.232,NA,NA,50.114
"7853","5573",108,1.278,NA,NA,51.392
"7854","5573",109,1.067,NA,NA,52.459
"7855","5573",110,1.154,38,38,53.613
"7856","5573",111,1.341,NA,NA,54.954
"7857","5573",112,1.533,NA,NA,56.487
"7858","5573",113,1.497,NA,NA,57.984
"7859","5573",114,1.921,NA,NA,59.905
"7860","5573",115,1.3,NA,NA,61.205
"7861","5573",116,1.751,NA,NA,62.956
"7862","5573",117,1.208,42,42,64.164
"7863","5573",118,1.566,NA,NA,65.73
"7864","5573",119,1.37,NA,NA,67.1
"7865","5573",120,1.832,NA,NA,68.932
"7866","5573",121,1.473,NA,NA,70.405
"7867","5573",122,1.761,NA,NA,72.166
"7868","5573",123,1.53,NA,NA,73.696
"7869","5573",124,1.733,45,45,75.429
"7870","5573",125,1.47,NA,NA,76.899
"7871","5573",126,1.03,NA,NA,77.929
"7872","5573",127,1.388,NA,NA,79.317
"7873","5573",128,1.654,NA,NA,80.971
"7874","5573",129,1.14,NA,NA,82.111
"7875","5573",130,1.679,NA,NA,83.79
"7876","5573",131,1.247,50,50,85.037
"7877","5573",132,2.151,NA,NA,87.188
"7878","5573",133,2.493,NA,NA,89.681
"7879","5573",134,2.014,NA,NA,91.695
"7880","5573",135,2.172,NA,NA,93.867
"7881","5573",136,1.706,NA,NA,95.573
"7882","5573",137,1.549,NA,NA,97.122
"7883","5573",138,1.85,59,59,98.972
"7884","5573",139,2.284,NA,NA,101.256
"7885","5573",140,2.259,NA,NA,103.515
"7886","5573",141,2.523,NA,NA,106.038
"7887","5573",142,2.078,NA,NA,108.116
"7888","5573",143,2.009,NA,NA,110.125
"7889","5573",144,2.501,NA,NA,112.626
"7890","5573",145,1.728,65,65,114.354
"7891","5573",146,2.003,NA,NA,116.357
"7892","5573",147,2.199,NA,NA,118.556
"7893","5573",148,2.16,NA,NA,120.716
"7894","5573",149,1.703,NA,NA,122.419
"7895","5573",150,1.451,NA,NA,123.87
"7896","5573",151,1.801,NA,NA,125.671
"7897","5573",152,1.607,67,67,127.278
"7898","5573",153,2.588,NA,NA,129.866
"7899","5573",154,1.12,NA,NA,130.986
"7900","5573",155,2.184,NA,NA,133.17
"7901","5573",156,2.055,NA,NA,135.225
"7902","5573",157,2.258,NA,NA,137.483
"7903","5573",158,2.542,NA,NA,140.025
"7904","5573",159,2.186,74,74,142.211
"7905","5573",160,2.654,NA,NA,144.865
"7906","5573",161,2.159,NA,NA,147.024
"7907","5573",162,2.584,NA,NA,149.608
"7908","5573",163,2.044,NA,NA,151.652
"7909","5573",164,2.672,NA,NA,154.324
"7910","5573",165,3.437,NA,NA,157.761
"7911","5573",166,2.749,83,83,160.51
"7912","5573",167,2.536,NA,NA,163.046
"7913","5573",168,1.962,NA,NA,165.008
"7914","5573",169,3.195,NA,NA,168.203
"7915","5573",170,2.633,NA,NA,170.836
"7916","5573",171,2.835,NA,NA,173.671
"7917","5573",172,2.885,NA,NA,176.556
"7918","5573",173,3.482,90,90,180.038
"7919","5573",174,2.16,NA,NA,182.198
"7920","5573",175,3.289,NA,NA,185.487
"7921","5573",176,1.906,NA,NA,187.393
"7922","5573",177,3.192,NA,NA,190.585
"7923","5573",178,4.035,NA,NA,194.62
"7924","5573",179,1.08,NA,NA,195.7
"7925","5573",180,0.953,95,95,196.653
"7926","5573",181,3.333,NA,NA,199.986
"7927","5573",182,2.317,NA,NA,202.303
"7928","5573",183,4.308,NA,NA,206.611
"7929","5573",184,2.111,NA,NA,208.722
"7930","5573",185,2.987,NA,NA,211.709
"7931","5573",186,1.78,NA,NA,213.489
"7932","5573",187,2.676,100,100,216.165
"7933","5573",188,3.38,NA,NA,219.545
"7934","5573",189,3.482,NA,NA,223.027
"7935","5573",190,3.055,NA,NA,226.082
"7936","5573",191,3.894,NA,NA,229.976
"7937","5573",192,2.9,NA,NA,232.876
"7938","5573",193,2.12,NA,NA,234.996
"7939","5573",194,3.682,106,106,238.678
"7940","5573",195,0.624,NA,NA,239.302
"7941","5573",196,3.41,NA,NA,242.712
"7942","5573",197,3.177,NA,NA,245.889
"7943","5573",198,4.302,NA,NA,250.191
"7944","5573",199,4.474,NA,NA,254.665
"7945","5573",200,4.224,NA,NA,258.889
"7946","5573",201,4.606,NA,NA,263.495
"7947","5573",202,4.954,122,122,268.449
"7948","5573",203,3.506,NA,NA,271.955
"7949","5573",204,1.25,NA,NA,273.205
"7950","5595",68,2.969,24,24,2.969
"7951","5595",69,2.556,NA,NA,5.525
"7952","5595",70,2.118,NA,NA,7.643
"7953","5595",71,2.843,NA,NA,10.486
"7954","5595",72,2.948,NA,NA,13.434
"7955","5595",73,1.968,NA,NA,15.402
"7956","5595",74,3.076,NA,NA,18.478
"7957","5595",75,0.741,25,25,19.219
"7958","5595",76,0.898,NA,NA,20.117
"7959","5595",77,1.293,NA,NA,21.41
"7960","5595",78,1.044,NA,NA,22.454
"7961","5595",79,1.342,NA,NA,23.796
"7962","5595",80,0.735,NA,NA,24.531
"7963","5595",81,1.379,NA,NA,25.91
"7964","5595",82,1.324,29,29,27.234
"7965","5595",83,1.579,NA,NA,28.813
"7966","5595",84,1.205,NA,NA,30.018
"7967","5595",85,1.717,NA,NA,31.735
"7968","5595",86,1.338,NA,NA,33.073
"7969","5595",87,1.262,NA,NA,34.335
"7970","5595",88,1.559,NA,NA,35.894
"7971","5595",89,1.123,NA,NA,37.017
"7972","5595",90,1.721,33,33,38.738
"7973","5595",91,1.311,NA,NA,40.049
"7974","5595",92,0.862,NA,NA,40.911
"7975","5595",93,1.236,NA,NA,42.147
"7976","5595",94,1.332,NA,NA,43.479
"7977","5595",95,1.305,NA,NA,44.784
"7978","5595",96,1.358,NA,NA,46.142
"7979","5595",97,1.909,37,37,48.051
"7980","5595",98,1.489,NA,NA,49.54
"7981","5595",99,1.568,NA,NA,51.108
"7982","5595",100,1.636,NA,NA,52.744
"7983","5595",101,1.615,NA,NA,54.359
"7984","5595",102,1.972,NA,NA,56.331
"7985","5595",103,1.54,41,41,57.871
"7986","5595",104,1.725,NA,NA,59.596
"7987","5595",105,1.884,NA,NA,61.48
"7988","5595",106,1.616,NA,NA,63.096
"7989","5595",107,2.001,NA,NA,65.097
"7990","5595",108,1.636,NA,NA,66.733
"7991","5595",109,1.816,NA,NA,68.549
"7992","5595",110,1.689,47,47,70.238
"7993","5595",111,1.984,NA,NA,72.222
"7994","5595",112,1.932,NA,NA,74.154
"7995","5595",113,1.615,NA,NA,75.769
"7996","5595",114,2.206,NA,NA,77.975
"7997","5595",115,1.65,NA,NA,79.625
"7998","5595",116,1.956,NA,NA,81.581
"7999","5595",117,1.818,51,51,83.399
"8000","5595",118,2.236,NA,NA,85.635
"8001","5595",119,1.897,NA,NA,87.532
"8002","5595",120,1.333,NA,NA,88.865
"8003","5595",121,2.037,NA,NA,90.902
"8004","5595",122,1.683,NA,NA,92.585
"8005","5595",123,1.774,NA,NA,94.359
"8006","5595",124,2.377,57,57,96.736
"8007","5595",125,1.778,NA,NA,98.514
"8008","5595",126,2.221,NA,NA,100.735
"8009","5595",127,2.291,NA,NA,103.026
"8010","5595",128,2.225,NA,NA,105.251
"8011","5595",129,2.395,NA,NA,107.646
"8012","5595",130,2.064,NA,NA,109.71
"8013","5595",131,1.69,63,63,111.4
"8014","5595",132,2.213,NA,NA,113.613
"8015","5595",133,2.837,NA,NA,116.45
"8016","5595",134,2.344,NA,NA,118.794
"8017","5595",135,2.2,NA,NA,120.994
"8018","5595",136,1.649,NA,NA,122.643
"8019","5595",137,1.528,NA,NA,124.171
"8020","5595",138,2.214,69,69,126.385
"8021","5595",139,1.948,NA,NA,128.333
"8022","5595",140,2.071,NA,NA,130.404
"8023","5595",141,1.634,NA,NA,132.038
"8024","5595",142,2.325,NA,NA,134.363
"8025","5595",143,2.361,NA,NA,136.724
"8026","5595",144,2.638,NA,NA,139.362
"8027","5595",145,1.859,74,74,141.221
"8028","5595",146,2.4,NA,NA,143.621
"8029","5595",147,1.894,NA,NA,145.515
"8030","5595",148,2.303,NA,NA,147.818
"8031","5595",149,2.069,NA,NA,149.887
"8032","5595",150,0.933,NA,NA,150.82
"8033","5595",151,1.261,NA,NA,152.081
"8034","5595",152,1.593,78,78,153.674
"8035","5595",153,1.416,NA,NA,155.09
"8036","5595",154,2.019,NA,NA,157.109
"8037","5595",155,2.279,NA,NA,159.388
"8038","5595",156,1.559,NA,NA,160.947
"8039","5595",157,1.568,NA,NA,162.515
"8040","5595",158,2.526,NA,NA,165.041
"8041","5595",159,2.665,83,83,167.706
"8042","5595",160,2.235,NA,NA,169.941
"8043","5595",161,2.16,NA,NA,172.101
"8044","5595",162,2.323,NA,NA,174.424
"8045","5595",163,2.295,NA,NA,176.719
"8046","5595",164,2.505,NA,NA,179.224
"8047","5595",165,2.904,NA,NA,182.128
"8048","5595",166,1.596,89,89,183.724
"8049","5595",167,2.078,NA,NA,185.802
"8050","5595",168,1.884,NA,NA,187.686
"8051","5595",169,3.021,NA,NA,190.707
"8052","5595",170,1.407,NA,NA,192.114
"8053","5595",171,2.415,NA,NA,194.529
"8054","5595",172,1.148,NA,NA,195.677
"8055","5595",173,3.081,93,93,198.758
"8056","5595",174,2.403,NA,NA,201.161
"8057","5595",175,2.417,NA,NA,203.578
"8058","5595",176,1.849,NA,NA,205.427
"8059","5595",177,2.977,NA,NA,208.404
"8060","5595",178,1.725,NA,NA,210.129
"8061","5595",179,2.262,NA,NA,212.391
"8062","5595",180,0.131,99,99,212.522
"8063","5595",181,2.849,NA,NA,215.371
"8064","5595",182,2.867,NA,NA,218.238
"8065","5595",183,2.889,NA,NA,221.127
"8066","5595",184,1.974,NA,NA,223.101
"8067","5595",185,2.432,NA,NA,225.533
"8068","5595",186,2.173,NA,NA,227.706
"8069","5595",187,2.68,99,99,230.386
"8070","5595",188,2.616,NA,NA,233.002
"8071","5595",189,2.577,NA,NA,235.579
"8072","5595",190,1.839,NA,NA,237.418
"8073","5595",191,2.39,NA,NA,239.808
"8074","5595",192,3.167,NA,NA,242.975
"8075","5595",193,0.931,NA,NA,243.906
"8076","5595",194,3.153,104,104,247.059
"8077","5595",195,3.2,NA,NA,250.259
"8078","5595",196,0.754,NA,NA,251.013
"8079","5595",197,2.755,NA,NA,253.768
"8080","5595",198,4.204,NA,NA,257.972
"8081","5595",199,2.912,NA,NA,260.884
"8082","5595",200,3.341,NA,NA,264.225
"8083","5595",201,2.842,NA,NA,267.067
"8084","5595",202,3.432,116,116,270.499
"8085","5595",203,3.013,NA,NA,273.512
"8086","5595",204,2.602,NA,NA,276.114
"8087","5595",205,2.121,NA,NA,278.235
"8088","5595",206,4.962,NA,NA,283.197
"8089","5595",207,3.237,NA,NA,286.434
"8090","5595",208,5.082,122,122,291.516
"8091","5595",209,2.84,NA,NA,294.356
"8092","5595",210,3.931,NA,NA,298.287
"8093","5596",68,2.546,23,23,2.546
"8094","5596",69,2.605,NA,NA,5.151
"8095","5596",70,2.708,NA,NA,7.859
"8096","5596",71,2.659,NA,NA,10.518
"8097","5596",72,2.371,NA,NA,12.889
"8098","5596",73,2.647,NA,NA,15.536
"8099","5596",74,2.341,NA,NA,17.877
"8100","5596",75,0.536,24,24,18.413
"8101","5596",76,0.95,NA,NA,19.363
"8102","5596",77,0.909,NA,NA,20.272
"8103","5596",78,1.242,NA,NA,21.514
"8104","5596",79,1.143,NA,NA,22.657
"8105","5596",80,1.993,NA,NA,24.65
"8106","5596",81,1.64,NA,NA,26.29
"8107","5596",82,1.599,28,28,27.889
"8108","5596",83,2.037,NA,NA,29.926
"8109","5596",84,1.886,NA,NA,31.812
"8110","5596",85,1.214,NA,NA,33.026
"8111","5596",86,1.346,NA,NA,34.372
"8112","5596",87,1.049,NA,NA,35.421
"8113","5596",88,0.743,NA,NA,36.164
"8114","5596",89,0.638,NA,NA,36.802
"8115","5596",90,0.57,30,30,37.372
"8116","5596",91,0.4,NA,NA,37.772
"8117","5596",92,0.782,NA,NA,38.554
"8118","5596",93,0.26,NA,NA,38.814
"8119","5596",94,0.407,NA,NA,39.221
"8120","5596",95,0.343,NA,NA,39.564
"8121","5596",96,0.678,NA,NA,40.242
"8122","5596",97,0.4,28,28,40.642
"8123","5596",98,0.417,NA,NA,41.059
"8124","5596",99,0.329,NA,NA,41.388
"8125","5596",100,0.553,NA,NA,41.941
"8126","5596",101,0.623,NA,NA,42.564
"8127","5596",102,1.057,NA,NA,43.621
"8128","5596",103,1.114,27,27,44.735
"8129","5596",104,0.753,NA,NA,45.488
"8130","5596",105,0.668,NA,NA,46.156
"8131","5596",106,0.929,NA,NA,47.085
"8132","5596",107,0.859,NA,NA,47.944
"8133","5596",108,0.911,NA,NA,48.855
"8134","5596",109,1.072,NA,NA,49.927
"8135","5596",110,1.23,31,31,51.157
"8136","5596",111,1.468,NA,NA,52.625
"8137","5596",112,0.917,NA,NA,53.542
"8138","5596",113,1.7,NA,NA,55.242
"8139","5596",114,1.261,NA,NA,56.503
"8140","5596",115,1.559,NA,NA,58.062
"8141","5596",116,1.743,NA,NA,59.805
"8142","5596",117,1.461,35,35,61.266
"8143","5596",118,1.814,NA,NA,63.08
"8144","5596",119,1.42,NA,NA,64.5
"8145","5596",120,1.62,NA,NA,66.12
"8146","5596",121,1.303,NA,NA,67.423
"8147","5596",122,1.375,NA,NA,68.798
"8148","5596",123,1.537,NA,NA,70.335
"8149","5596",124,1.312,35,35,71.647
"8150","5596",125,1.683,NA,NA,73.33
"8151","5596",126,1.9,NA,NA,75.23
"8152","5596",127,1.632,NA,NA,76.862
"8153","5596",128,1.799,NA,NA,78.661
"8154","5596",129,1.946,NA,NA,80.607
"8155","5596",130,1.466,NA,NA,82.073
"8156","5596",131,1.928,40,40,84.001
"8157","5596",132,1.361,NA,NA,85.362
"8158","5596",133,1.989,NA,NA,87.351
"8159","5596",134,1.395,NA,NA,88.746
"8160","5596",135,1.931,NA,NA,90.677
"8161","5596",136,2.186,NA,NA,92.863
"8162","5596",137,2.103,NA,NA,94.966
"8163","5596",138,1.737,47,47,96.703
"8164","5596",139,1.557,NA,NA,98.26
"8165","5596",140,2.09,NA,NA,100.35
"8166","5596",141,1.746,NA,NA,102.096
"8167","5596",142,1.636,NA,NA,103.732
"8168","5596",143,1.701,NA,NA,105.433
"8169","5596",144,1.56,NA,NA,106.993
"8170","5596",145,2.102,50,50,109.095
"8171","5596",146,1.381,NA,NA,110.476
"8172","5596",147,1.761,NA,NA,112.237
"8173","5596",148,1.353,NA,NA,113.59
"8174","5596",149,1.632,NA,NA,115.222
"8175","5596",150,1.67,NA,NA,116.892
"8176","5596",151,1.288,NA,NA,118.18
"8177","5596",152,2.511,52,52,120.691
"8178","5596",153,1.695,NA,NA,122.386
"8179","5596",154,2.18,NA,NA,124.566
"8180","5596",155,2.018,NA,NA,126.584
"8181","5596",156,1.543,NA,NA,128.127
"8182","5596",157,2.538,NA,NA,130.665
"8183","5596",158,1.729,NA,NA,132.394
"8184","5596",159,2.096,61,61,134.49
"8185","5596",160,2.178,NA,NA,136.668
"8186","5596",161,2.332,NA,NA,139
"8187","5596",162,2.137,NA,NA,141.137
"8188","5596",163,1.999,NA,NA,143.136
"8189","5596",164,2.144,NA,NA,145.28
"8190","5596",165,1.988,NA,NA,147.268
"8191","5596",166,2.323,66,66,149.591
"8192","5596",167,1.954,NA,NA,151.545
"8193","5596",168,2.51,NA,NA,154.055
"8194","5596",169,2.209,NA,NA,156.264
"8195","5596",170,2.792,NA,NA,159.056
"8196","5596",171,1.522,NA,NA,160.578
"8197","5596",172,1.708,NA,NA,162.286
"8198","5596",173,2.582,72,72,164.868
"8199","5596",174,2.166,NA,NA,167.034
"8200","5596",175,2.227,NA,NA,169.261
"8201","5596",176,2.239,NA,NA,171.5
"8202","5596",177,1.789,NA,NA,173.289
"8203","5596",178,1.724,NA,NA,175.013
"8204","5596",179,2.721,NA,NA,177.734
"8205","5596",180,0.664,77,77,178.398
"8206","5596",181,2.631,NA,NA,181.029
"8207","5596",182,1.341,NA,NA,182.37
"8208","5596",183,1.926,NA,NA,184.296
"8209","5596",184,2.309,NA,NA,186.605
"8210","5596",185,2.441,NA,NA,189.046
"8211","5596",186,2.196,NA,NA,191.242
"8212","5596",187,1.967,81,81,193.209
"8213","5596",188,2.797,NA,NA,196.006
"8214","5596",189,2.02,NA,NA,198.026
"8215","5596",190,2.336,NA,NA,200.362
"8216","5596",191,2.421,NA,NA,202.783
"8217","5596",192,2.008,NA,NA,204.791
"8218","5596",193,0.708,NA,NA,205.499
"8219","5596",194,2.573,86,86,208.072
"8220","5596",195,1.367,NA,NA,209.439
"8221","5596",196,1.973,NA,NA,211.412
"8222","5596",197,2.356,NA,NA,213.768
"8223","5596",198,3.163,NA,NA,216.931
"8224","5596",199,1.557,NA,NA,218.488
"8225","5596",200,1.997,NA,NA,220.485
"8226","5596",201,1.402,NA,NA,221.887
"8227","5596",202,1.922,91,91,223.809
"8228","5596",203,2.166,NA,NA,225.975
"8229","5596",204,1.765,NA,NA,227.74
"8230","5596",205,1.881,NA,NA,229.621
"8231","5596",206,3.04,NA,NA,232.661
"8232","5596",207,2.852,NA,NA,235.513
"8233","5596",208,3.294,98,98,238.807
"8234","5596",209,2.347,NA,NA,241.154
"8235","5596",210,3.108,NA,NA,244.262
"8236","5596",211,0.736,NA,NA,244.998
"8237","5606",68,2.452,18,18,2.452
"8238","5606",69,1.836,NA,NA,4.288
"8239","5606",70,1.783,NA,NA,6.071
"8240","5606",71,1.526,NA,NA,7.597
"8241","5606",72,2.07,NA,NA,9.667
"8242","5606",73,1.397,NA,NA,11.064
"8243","5606",74,1.535,NA,NA,12.599
"8244","5606",75,0.211,17,17,12.81
"8245","5606",76,0.087,NA,NA,12.897
"8246","5606",77,0.06,NA,NA,12.957
"8247","5606",78,0.551,NA,NA,13.508
"8248","5606",79,0.279,NA,NA,13.787
"8249","5606",80,0.121,NA,NA,13.908
"8250","5606",81,0.12,NA,NA,14.028
"8251","5606",82,0.528,18,18,14.556
"8252","5606",83,0.687,NA,NA,15.243
"8253","5606",84,1.302,NA,NA,16.545
"8254","5606",85,0.381,NA,NA,16.926
"8255","5606",86,0.846,NA,NA,17.772
"8256","5606",87,0.898,NA,NA,18.67
"8257","5606",88,0.72,NA,NA,19.39
"8258","5606",89,0.675,NA,NA,20.065
"8259","5606",90,0.471,20,20,20.536
"8260","5606",91,0.476,NA,NA,21.012
"8261","5606",92,0.806,NA,NA,21.818
"8262","5606",93,1.008,NA,NA,22.826
"8263","5606",94,0.655,NA,NA,23.481
"8264","5606",95,0.654,NA,NA,24.135
"8265","5606",96,0.202,NA,NA,24.337
"8266","5606",97,0.651,22,22,24.988
"8267","5606",98,0.318,NA,NA,25.306
"8268","5606",99,0.387,NA,NA,25.693
"8269","5606",100,0.555,NA,NA,26.248
"8270","5606",101,0.559,NA,NA,26.807
"8271","5606",102,0.58,NA,NA,27.387
"8272","5606",103,0.301,21,21,27.688
"8273","5606",104,0.761,NA,NA,28.449
"8274","5606",105,0.667,NA,NA,29.116
"8275","5606",106,0.463,NA,NA,29.579
"8276","5606",107,0.783,NA,NA,30.362
"8277","5606",108,1.003,NA,NA,31.365
"8278","5606",109,0.869,NA,NA,32.234
"8279","5606",110,1.145,25,25,33.379
"8280","5606",111,1.019,NA,NA,34.398
"8281","5606",112,0.318,NA,NA,34.716
"8282","5606",113,1.105,NA,NA,35.821
"8283","5606",114,1.011,NA,NA,36.832
"8284","5606",115,1.163,NA,NA,37.995
"8285","5606",116,0.729,NA,NA,38.724
"8286","5606",117,1.37,26,26,40.094
"8287","5606",118,0.651,NA,NA,40.745
"8288","5606",119,0.799,NA,NA,41.544
"8289","5606",120,0.7,NA,NA,42.244
"8290","5606",121,0.833,NA,NA,43.077
"8291","5606",122,1.276,NA,NA,44.353
"8292","5606",123,1.123,NA,NA,45.476
"8293","5606",124,1.311,29,29,46.787
"8294","5606",125,1.129,NA,NA,47.916
"8295","5606",126,1.209,NA,NA,49.125
"8296","5606",127,1.183,NA,NA,50.308
"8297","5606",128,1.269,NA,NA,51.577
"8298","5606",129,1.368,NA,NA,52.945
"8299","5606",130,1.746,NA,NA,54.691
"8300","5606",131,1.029,34,34,55.72
"8301","5606",132,1.228,NA,NA,56.948
"8302","5606",133,1.775,NA,NA,58.723
"8303","5606",134,1.733,NA,NA,60.456
"8304","5606",135,1.165,NA,NA,61.621
"8305","5606",136,1.23,NA,NA,62.851
"8306","5606",137,1.885,NA,NA,64.736
"8307","5606",138,1.33,40,40,66.066
"8308","5606",139,1.802,NA,NA,67.868
"8309","5606",140,1.554,NA,NA,69.422
"8310","5606",141,1.455,NA,NA,70.877
"8311","5606",142,1.316,NA,NA,72.193
"8312","5606",143,1.62,NA,NA,73.813
"8313","5606",144,2.247,NA,NA,76.06
"8314","5606",145,1.934,45,45,77.994
"8315","5606",146,1.576,NA,NA,79.57
"8316","5606",147,2.224,NA,NA,81.794
"8317","5606",148,2.106,NA,NA,83.9
"8318","5606",149,1.96,NA,NA,85.86
"8319","5606",150,2.197,NA,NA,88.057
"8320","5606",151,2.039,NA,NA,90.096
"8321","5606",152,2.279,52,52,92.375
"8322","5606",153,2.081,NA,NA,94.456
"8323","5606",154,2.197,NA,NA,96.653
"8324","5606",155,2.398,NA,NA,99.051
"8325","5606",156,2.17,NA,NA,101.221
"8326","5606",157,2.426,NA,NA,103.647
"8327","5606",158,2.278,NA,NA,105.925
"8328","5606",159,2.654,59,59,108.579
"8329","5606",160,2.196,NA,NA,110.775
"8330","5606",161,2.344,NA,NA,113.119
"8331","5606",162,2.187,NA,NA,115.306
"8332","5606",163,2.537,NA,NA,117.843
"8333","5606",164,2.756,NA,NA,120.599
"8334","5606",165,2.181,NA,NA,122.78
"8335","5606",166,2.241,65,65,125.021
"8336","5606",167,2.187,NA,NA,127.208
"8337","5606",168,2.694,NA,NA,129.902
"8338","5606",169,2.503,NA,NA,132.405
"8339","5606",170,2.631,NA,NA,135.036
"8340","5606",171,1.737,NA,NA,136.773
"8341","5606",172,1.811,NA,NA,138.584
"8342","5606",173,2.188,69,69,140.772
"8343","5606",174,2.163,NA,NA,142.935
"8344","5606",175,1.816,NA,NA,144.751
"8345","5606",176,2.52,NA,NA,147.271
"8346","5606",177,1.739,NA,NA,149.01
"8347","5606",178,2.484,NA,NA,151.494
"8348","5606",179,1.8,NA,NA,153.294
"8349","5606",180,2.907,77,77,156.201
"8350","5606",181,2.444,NA,NA,158.645
"8351","5606",182,2.023,NA,NA,160.668
"8352","5606",183,2.656,NA,NA,163.324
"8353","5606",184,2.056,NA,NA,165.38
"8354","5606",185,2.58,NA,NA,167.96
"8355","5606",186,2.277,NA,NA,170.237
"8356","5606",187,2.188,82,82,172.425
"8357","5606",188,2.097,NA,NA,174.522
"8358","5606",189,2.173,NA,NA,176.695
"8359","5606",190,2.079,NA,NA,178.774
