ANIMAL_ID,AGE,FEED_INTAKE,WEIGHT_NA,WEIGHT,CFI
5525,183,1.821,NA,,225.181
5525,184,2.666,NA,,227.847
5525,185,1.568,NA,,229.415
5525,186,2.624,102,102,232.039
5525,187,2.582,NA,,234.621
5525,188,2.594,NA,,237.215
5525,189,1.668,NA,,238.883
5525,190,2.672,NA,,241.555
5525,191,1.781,NA,,243.336
5525,192,2.224,NA,,245.56
5525,193,2.046,105,105,247.606
5525,194,2.161,NA,,249.767
5525,195,2.698,NA,,252.465
5525,196,0.747,NA,,253.212
5525,217,0.531,NA,,253.743
5526,67,2.639,27,27,2.639
5526,68,1.923,NA,,4.562
5526,69,3.133,NA,,7.695
5526,70,2.458,NA,,10.153
5526,71,2.426,NA,,12.579
5526,72,2.348,NA,,14.927
5526,73,2.201,NA,,17.128
5526,74,1.928,28,28,19.056
5526,75,2.372,NA,,21.428
5526,76,2.648,NA,,24.076
5526,77,2.275,NA,,26.351
5526,78,2.176,NA,,28.527
5526,79,2.635,NA,,31.162
5526,80,2.727,NA,,33.889
5526,81,2.837,30,30,36.726
5526,82,1.647,NA,,38.373
5526,83,2.745,NA,,41.118
5526,84,3.088,NA,,44.206
5526,85,3.653,NA,,47.859
5526,86,2.278,NA,,50.137
5526,87,3.036,NA,,53.173
5526,88,1.833,34,34,55.006
5526,89,2.584,NA,,57.59
5526,90,2.576,NA,,60.166
5526,91,2.813,NA,,62.979
5526,92,2.11,NA,,65.089
5526,93,1.077,NA,,66.166
5526,94,1.644,NA,,67.81
5526,95,0.688,36,36,68.498
5526,96,0.834,NA,,69.332
5526,97,0.915,NA,,70.247
5526,98,0.927,NA,,71.174
5526,99,1.212,NA,,72.386
5526,100,1.325,NA,,73.711
5526,101,1.359,NA,,75.07
5526,102,1.354,NA,,76.424
5526,103,1.959,NA,,78.383
5526,104,1.355,NA,,79.738
5526,105,0.958,NA,,80.696
5526,106,1.166,NA,,81.862
5526,107,1.025,NA,,82.887
5526,108,1.166,NA,,84.053
5526,109,0.882,NA,,84.935
5526,110,1.253,40,40,86.188
5526,111,0.959,NA,,87.147
5526,112,1.506,NA,,88.653
5526,113,1.494,NA,,90.147
5526,114,1.416,NA,,91.563
5526,115,1.855,NA,,93.418
5526,116,1.426,NA,,94.844
5526,117,1.695,44,44,96.539
5526,118,1.562,NA,,98.101
5526,119,1.642,NA,,99.743
5526,120,0.891,NA,,100.634
5526,121,1.745,NA,,102.379
5526,122,1.721,NA,,104.1
5526,123,1.338,47,47,105.438
5526,124,1.325,NA,,106.763
5526,125,1.298,NA,,108.061
5526,126,1.726,NA,,109.787
5526,127,2.013,NA,,111.8
5526,128,1.234,NA,,113.034
5526,129,2.047,NA,,115.081
5526,130,1.527,51,51,116.608
5526,131,1.645,NA,,118.253
5526,132,1.604,NA,,119.857
5526,133,1.299,NA,,121.156
5526,134,1.936,NA,,123.092
5526,135,2.019,NA,,125.111
5526,136,1.809,NA,,126.92
5526,137,1.733,53,53,128.653
5526,138,1.5,NA,,130.153
5526,139,1.685,NA,,131.838
5526,140,1.503,NA,,133.341
5526,141,2.145,NA,,135.486
5526,142,1.84,NA,,137.326
5526,143,2.108,NA,,139.434
5526,144,1.839,57,57,141.273
5526,145,1.466,NA,,142.739
5526,146,2.019,NA,,144.758
5526,147,1.871,NA,,146.629
5526,148,2.229,NA,,148.858
5526,149,1.84,NA,,150.698
5526,150,1.966,NA,,152.664
5526,151,1.256,62,62,153.92
5526,152,2.202,NA,,156.122
5526,153,1.674,NA,,157.796
5526,154,1.864,NA,,159.66
5526,155,1.838,NA,,161.498
5526,156,1.956,NA,,163.454
5526,157,1.71,NA,,165.164
5526,158,2.08,70,70,167.244
5526,159,1.694,NA,,168.938
5526,160,1.504,NA,,170.442
5526,161,2.134,NA,,172.576
5526,162,2.21,NA,,174.786
5526,163,1.952,NA,,176.738
5526,164,1.63,NA,,178.368
5526,165,0.928,71,71,179.296
5526,166,1.222,NA,,180.518
5526,167,1.22,NA,,181.738
5526,168,1.578,NA,,183.316
5526,169,1.496,NA,,184.812
5526,170,0.915,NA,,185.727
5526,171,1.218,NA,,186.945
5526,172,1.007,70,70,187.952
5526,173,1.984,NA,,189.936
5526,174,2.551,NA,,192.487
5526,175,1.617,NA,,194.104
5526,176,1.587,NA,,195.691
5526,177,1.246,NA,,196.937
5526,178,1.876,NA,,198.813
5526,179,1.541,77,77,200.354
5526,180,1.75,NA,,202.104
5526,181,1.609,NA,,203.713
5526,182,1.313,NA,,205.026
5526,183,1.755,NA,,206.781
5526,184,1.412,NA,,208.193
5526,185,1.909,NA,,210.102
5526,186,2.008,80,80,212.11
5526,187,1.557,NA,,213.667
5526,188,2.238,NA,,215.905
5526,189,2.115,NA,,218.02
5526,190,1.794,NA,,219.814
5526,191,1.778,NA,,221.592
5526,192,2.071,NA,,223.663
5526,193,2.036,83,83,225.699
5526,194,1.832,NA,,227.531
5526,195,1.931,NA,,229.462
5526,196,2.211,NA,,231.673
5526,197,2.489,NA,,234.162
5526,198,2.9,NA,,237.062
5526,199,2.883,NA,,239.945
5526,200,2.085,94,94,242.03
5526,201,2.567,NA,,244.597
5526,202,3.016,NA,,247.613
5526,203,2.641,NA,,250.254
5526,204,2.618,NA,,252.872
5526,205,3.189,NA,,256.061
5526,206,3.117,NA,,259.178
5526,207,2.878,101,101,262.056
5526,208,3.447,103,103,265.503
5526,209,3.377,NA,,268.88
5526,210,2.518,NA,,271.398
5526,211,2.354,NA,,273.752
5526,212,2.264,NA,,276.016
5526,213,1.161,NA,,277.177
5526,214,3.386,NA,,280.563
5526,215,3.977,NA,,284.54
5526,217,0.296,NA,,284.836
5527,68,0.04,NA,,0.04
5527,69,0.605,NA,,0.645
5527,70,0.497,NA,,1.142
5527,71,0.894,NA,,2.036
5527,72,0.36,NA,,2.396
5527,73,0.602,NA,,2.998
5527,74,0.804,22,22,3.802
5527,75,0.856,NA,,4.658
5527,76,1.007,NA,,5.665
5527,77,0.918,NA,,6.583
5527,78,1.09,NA,,7.673
5527,79,0.88,NA,,8.553
5527,80,1.247,NA,,9.8
5527,81,1.063,26,26,10.863
5527,82,1.131,NA,,11.994
5527,83,1.119,NA,,13.113
5527,84,1.539,NA,,14.652
5527,85,1.021,NA,,15.673
5527,86,1.332,NA,,17.005
5527,87,1.507,NA,,18.512
5527,88,1.144,29,29,19.656
5527,89,1.225,NA,,20.881
5527,90,1.35,NA,,22.231
5527,91,1.621,NA,,23.852
5527,92,1.043,NA,,24.895
5527,93,1.259,NA,,26.154
5527,94,1.215,NA,,27.369
5527,95,1.489,31,31,28.858
5527,96,1.379,NA,,30.237
5527,97,1.161,NA,,31.398
5527,98,0.785,NA,,32.183
5527,99,1.444,NA,,33.627
5527,100,1.014,NA,,34.641
5527,101,1.122,NA,,35.763
5527,102,0.8,33,33,36.563
5527,103,0.717,NA,,37.28
5527,104,0.784,NA,,38.064
5527,105,0.646,NA,,38.71
5527,106,0.519,NA,,39.229
5527,107,0.98,NA,,40.209
5527,108,1.403,NA,,41.612
5527,109,1.383,NA,,42.995
5527,110,1.017,34,34,44.012
5527,111,0.793,NA,,44.805
5527,112,0.88,NA,,45.685
5527,113,0.861,NA,,46.546
5527,114,1.545,NA,,48.091
5527,115,1.32,NA,,49.411
5527,116,1.403,NA,,50.814
5527,117,1.51,37,37,52.324
5527,118,1.662,NA,,53.986
5527,119,2.054,NA,,56.04
5527,120,1.584,NA,,57.624
5527,121,1.72,NA,,59.344
5527,122,1.961,NA,,61.305
5527,123,1.412,42,42,62.717
5527,124,1.473,NA,,64.19
5527,125,1.759,NA,,65.949
5527,126,1.58,NA,,67.529
5527,127,1.838,NA,,69.367
5527,128,1.31,NA,,70.677
5527,129,1.904,NA,,72.581
5527,130,1.099,45,45,73.68
5527,131,1.757,NA,,75.437
5527,132,1.796,NA,,77.233
5527,133,1.673,NA,,78.906
5527,134,1.951,NA,,80.857
5527,135,1.27,NA,,82.127
5527,136,2.023,NA,,84.15
5527,137,1.99,52,52,86.14
5527,138,1.55,NA,,87.69
5527,139,2.331,NA,,90.021
5527,140,1.967,NA,,91.988
5527,141,2.234,NA,,94.222
5527,142,1.528,NA,,95.75
5527,143,1.932,NA,,97.682
5527,144,2.178,57,57,99.86
5527,145,2.473,NA,,102.333
5527,146,2.158,NA,,104.491
5527,147,2.362,NA,,106.853
5527,148,2.076,NA,,108.929
5527,149,2.216,NA,,111.145
5527,150,2.186,NA,,113.331
5527,151,2.149,65,65,115.48
5527,152,1.168,NA,,116.648
5527,153,2.313,NA,,118.961
5527,154,2.118,NA,,121.079
5527,155,2.881,NA,,123.96
5527,156,1.232,NA,,125.192
5527,157,3.209,NA,,128.401
5527,158,1.919,71,71,130.32
5527,159,2.308,NA,,132.628
5527,160,1.715,NA,,134.343
5527,161,2.737,NA,,137.08
5527,162,2.405,NA,,139.485
5527,163,2.851,NA,,142.336
5527,164,2.653,NA,,144.989
5527,165,2.327,77,77,147.316
5527,166,2.218,NA,,149.534
5527,167,1.969,NA,,151.503
5527,168,2.671,NA,,154.174
5527,169,2.931,NA,,157.105
5527,170,1.832,NA,,158.937
5527,171,2.957,NA,,161.894
5527,172,2.121,83,83,164.015
5527,173,2.275,NA,,166.29
5527,174,2.448,NA,,168.738
5527,175,1.062,NA,,169.8
5527,176,2.383,NA,,172.183
5527,177,2.621,NA,,174.804
5527,178,2.29,NA,,177.094
5527,179,3.119,86,86,180.213
5527,180,2.496,NA,,182.709
5527,181,2.112,NA,,184.821
5527,182,2.3,NA,,187.121
5527,183,3.169,NA,,190.29
5527,184,1.715,NA,,192.005
5527,185,2.21,NA,,194.215
5527,186,1.572,90,90,195.787
5527,187,3.058,NA,,198.845
5527,188,1.433,NA,,200.278
5527,189,2.551,NA,,202.829
5527,190,2.225,NA,,205.054
5527,191,1.148,NA,,206.202
5527,192,2.128,NA,,208.33
5527,193,2.183,95,95,210.513
5527,194,2.269,NA,,212.782
5527,195,1.235,NA,,214.017
5527,196,3.292,NA,,217.309
5527,197,2.107,NA,,219.416
5527,198,2.637,NA,,222.053
5527,199,3.421,NA,,225.474
5527,200,2.902,104,104,228.376
5527,201,3.084,NA,,231.46
5527,202,2.503,NA,,233.963
5527,203,3.383,NA,,237.346
5527,204,2.713,NA,,240.059
5527,205,1.527,NA,,241.586
5527,206,2.151,NA,,243.737
5527,207,2.597,105,105,246.334
5527,208,1.736,106,106,248.07
5527,209,2.276,NA,,250.346
5527,210,1.805,NA,,252.151
5527,211,2.434,NA,,254.585
5527,212,2.36,NA,,256.945
5527,213,2.487,NA,,259.432
5527,214,2.809,NA,,262.241
5527,215,1.925,NA,,264.166
5527,217,0.04,NA,,264.206
5567,68,1.712,25,25,1.712
5567,69,2.093,NA,,3.805
5567,70,1.981,NA,,5.786
5567,71,1.238,NA,,7.024
5567,72,2.135,NA,,9.159
5567,73,1.877,NA,,11.036
5567,74,1.225,NA,,12.261
5567,75,0.63,26,26,12.891
5567,76,0.999,NA,,13.89
5567,77,0.951,NA,,14.841
5567,78,1.34,NA,,16.181
5567,79,1.054,NA,,17.235
5567,80,1.237,NA,,18.472
5567,81,1.407,NA,,19.879
5567,82,0.831,29,29,20.71
5567,83,1.404,NA,,22.114
5567,84,1.366,NA,,23.48
5567,85,1.308,NA,,24.788
5567,86,1.357,NA,,26.145
5567,87,1.107,NA,,27.252
5567,88,1.401,NA,,28.653
5567,89,1.417,NA,,30.07
5567,90,1.797,35,35,31.867
5567,91,1.316,NA,,33.183
5567,92,2.034,NA,,35.217
5567,93,1.955,NA,,37.172
5567,94,1.945,NA,,39.117
5567,95,2.053,NA,,41.17
5567,96,1.267,NA,,42.437
5567,97,1.801,41,41,44.238
5567,98,1.334,NA,,45.572
5567,99,2.347,NA,,47.919
5567,100,1.354,NA,,49.273
5567,101,2.33,NA,,51.603
5567,102,2.051,NA,,53.654
5567,103,2.059,46,46,55.713
5567,104,2.083,NA,,57.796
5567,105,1.486,NA,,59.282
5567,106,2.111,NA,,61.393
5567,107,1.757,NA,,63.15
5567,108,2.192,NA,,65.342
5567,109,2.11,NA,,67.452
5567,110,1.583,53,53,69.035
5567,111,2.22,NA,,71.255
5567,112,2.361,NA,,73.616
5567,113,2.264,NA,,75.88
5567,114,2.003,NA,,77.883
5567,115,2.448,NA,,80.331
5567,116,2.18,NA,,82.511
5567,117,1.616,59,59,84.127
5567,118,2.236,NA,,86.363
5567,119,2.109,NA,,88.472
5567,120,1.89,NA,,90.362
5567,121,2.552,NA,,92.914
5567,122,2.088,NA,,95.002
5567,123,1.89,NA,,96.892
5567,124,2.702,66,66,99.594
5567,125,1.735,NA,,101.329
5567,126,2.035,NA,,103.364
5567,127,2.27,NA,,105.634
5567,128,2.27,NA,,107.904
5567,129,2.16,NA,,110.064
5567,130,2.386,NA,,112.45
5567,131,1.856,73,73,114.306
5567,132,2.025,NA,,116.331
5567,133,2.609,NA,,118.94
5567,134,2.012,NA,,120.952
5567,135,2.477,NA,,123.429
5567,136,1.166,NA,,124.595
5567,137,2.237,NA,,126.832
5567,138,2.348,77,77,129.18
5567,139,2.283,NA,,131.463
5567,140,1.762,NA,,133.225
5567,141,2.972,NA,,136.197
5567,142,1.683,NA,,137.88
5567,143,3.276,NA,,141.156
5567,144,2.602,NA,,143.758
5567,145,2.133,86,86,145.891
5567,146,3.114,NA,,149.005
5567,147,1.845,NA,,150.85
5567,148,1.985,NA,,152.835
5567,149,2.432,NA,,155.267
5567,150,0.632,NA,,155.899
5567,151,1.125,NA,,157.024
5567,152,2.737,89,89,159.761
5567,153,2.707,NA,,162.468
5567,154,1.811,NA,,164.279
5567,155,2.834,NA,,167.113
5567,156,0.953,NA,,168.066
5567,157,0.705,NA,,168.771
5567,158,1.756,NA,,170.527
5567,159,0.804,90,90,171.331
5567,160,0.974,NA,,172.305
5567,161,1.455,NA,,173.76
5567,162,1.953,NA,,175.713
5567,163,1.488,NA,,177.201
5567,164,2.694,NA,,179.895
5567,165,2.271,NA,,182.166
5567,166,1.157,97,97,183.323
5567,167,2.187,NA,,185.51
5567,168,2.318,NA,,187.828
5567,169,1.502,NA,,189.33
5567,170,2.905,NA,,192.235
5567,171,1.179,NA,,193.414
5567,172,1.454,NA,,194.868
5567,173,3.089,99,99,197.957
5567,174,2.846,NA,,200.803
5567,175,1.542,NA,,202.345
5567,176,3.025,NA,,205.37
5567,177,2.52,NA,,207.89
5567,178,0.116,NA,,208.006
5567,179,2.657,NA,,210.663
5567,180,0.494,100,100,211.157
5567,181,3.489,NA,,214.646
5567,182,1.456,NA,,216.102
5567,183,3.121,NA,,219.223
5567,184,0.608,NA,,219.831
5567,185,1.98,NA,,221.811
5567,186,3.877,NA,,225.688
5567,187,2.372,108,108,228.06
5567,188,2.804,NA,,230.864
5567,189,2.674,NA,,233.538
5567,190,2.504,NA,,236.042
5567,191,2.862,NA,,238.904
5567,192,2.15,NA,,241.054
5567,193,0.014,NA,,241.068
5567,194,2.748,109,109,243.816
5567,195,0.734,NA,,244.55
5567,196,1.715,NA,,246.265
5567,197,3.367,NA,,249.632
5567,198,2.54,NA,,252.172
5567,199,2.852,NA,,255.024
5567,200,4.261,NA,,259.285
5567,201,3.083,NA,,262.368
5567,202,2.866,120,120,265.234
5567,203,3.328,NA,,268.562
5567,204,0.22,NA,,268.782
5568,68,3.185,27,27,3.185
5568,69,2.85,NA,,6.035
5568,70,3.348,NA,,9.383
5568,71,2.409,NA,,11.792
5568,72,3.462,NA,,15.254
5568,73,3.635,NA,,18.889
5568,74,3.107,NA,,21.996
5568,75,1.025,29,29,23.021
5568,76,0.938,NA,,23.959
5568,77,0.477,NA,,24.436
5568,78,0.654,NA,,25.09
5568,79,1.298,NA,,26.388
5568,80,0.862,NA,,27.25
5568,81,0.972,NA,,28.222
5568,82,1.076,31,31,29.298
5568,83,1.249,NA,,30.547
5568,84,1.213,NA,,31.76
5568,85,0.707,NA,,32.467
5568,86,1.356,NA,,33.823
5568,87,0.968,NA,,34.791
5568,88,1.332,NA,,36.123
5568,89,1.336,NA,,37.459
5568,90,1.325,37,37,38.784
5568,91,1.582,NA,,40.366
5568,92,1.148,NA,,41.514
5568,93,1.513,NA,,43.027
5568,94,1.404,NA,,44.431
5568,95,1.565,NA,,45.996
5568,96,1.43,NA,,47.426
5568,97,1.757,41,41,49.183
5568,98,1.394,NA,,50.577
5568,99,2.217,NA,,52.794
5568,100,1.535,NA,,54.329
5568,101,1.829,NA,,56.158
5568,102,1.835,NA,,57.993
5568,103,1.91,45,45,59.903
5568,104,0.209,NA,,60.112
5568,105,2.379,NA,,62.491
5568,106,2.27,NA,,64.761
5568,107,2.421,NA,,67.182
5568,108,2.324,NA,,69.506
5568,109,2.808,NA,,72.314
5568,110,2.405,54,54,74.719
5568,111,2.12,NA,,76.839
5568,112,2.28,NA,,79.119
5568,113,2.001,NA,,81.12
5568,114,2.263,NA,,83.383
5568,115,2.356,NA,,85.739
5568,116,3.042,NA,,88.781
5568,117,2.371,60,60,91.152
5568,118,1.757,NA,,92.909
5568,119,2.896,NA,,95.805
5568,120,2.724,NA,,98.529
5568,121,2.935,NA,,101.464
5568,122,2.88,NA,,104.344
5568,123,2.359,NA,,106.703
5568,124,3.085,68,68,109.788
5568,125,2.333,NA,,112.121
5568,126,2.492,NA,,114.613
5568,127,2.241,NA,,116.854
5568,128,2.655,NA,,119.509
5568,129,2.515,NA,,122.024
5568,130,2.49,NA,,124.514
5568,131,3.066,NA,,127.58
5568,132,2.855,NA,,130.435
5568,133,3.072,NA,,133.507
5568,134,2.721,NA,,136.228
5568,135,3.085,NA,,139.313
5568,136,2.587,NA,,141.9
5568,137,2.295,NA,,144.195
5568,138,3.397,88,88,147.592
5568,139,2.966,NA,,150.558
5568,140,3.358,NA,,153.916
5568,141,2.641,NA,,156.557
5568,142,2.742,NA,,159.299
5568,143,2.871,NA,,162.17
5568,144,2.892,NA,,165.062
5568,145,2.924,95,95,167.986
5568,146,2.633,NA,,170.619
5568,147,2.362,NA,,172.981
5568,148,2.951,NA,,175.932
5568,149,2.442,NA,,178.374
5568,150,2.637,NA,,181.011
5568,151,2.721,NA,,183.732
5568,152,2.709,NA,,186.441
5568,153,2.246,NA,,188.687
5568,154,2.764,NA,,191.451
5568,155,2.539,NA,,193.99
5568,156,2.591,NA,,196.581
5568,157,2.468,NA,,199.049
5568,158,2.468,NA,,201.517
5568,159,2.133,NA,,203.65
5568,160,2.22,NA,,205.87
5568,161,2.471,NA,,208.341
5568,162,2.271,NA,,210.612
5568,163,3.063,NA,,213.675
5568,164,2.961,NA,,216.636
5568,165,2.744,NA,,219.38
5568,166,2.767,NA,,222.147
5568,167,2.934,NA,,225.081
5568,168,2.56,NA,,227.641
5568,169,3.382,NA,,231.023
5568,170,2.97,NA,,233.993
5568,171,2.477,NA,,236.47
5568,172,2.633,NA,,239.103
5568,173,2.188,121,121,241.291
5568,174,1.823,NA,,243.114
5568,175,1.831,NA,,244.945
5568,176,2.491,NA,,247.436
5568,177,2.097,NA,,249.533
5568,178,2.296,NA,,251.829
5568,179,2.378,NA,,254.207
5568,180,2.177,NA,,256.384
5568,181,2.457,NA,,258.841
5568,182,2.93,NA,,261.771
5568,183,2.174,NA,,263.945
5568,184,2.428,NA,,266.373
5568,185,2.607,NA,,268.98
5568,186,1.901,NA,,270.881
5568,187,1.799,NA,,272.68
5568,188,2.778,NA,,275.458
5568,189,2.615,NA,,278.073
5568,190,2.883,NA,,280.956
5568,191,2.724,NA,,283.68
5568,192,2.621,NA,,286.301
5568,193,2.354,NA,,288.655
5568,194,2.874,136,136,291.529
5568,195,2.75,NA,,294.279
5568,196,1.24,NA,,295.519
5570,68,1.816,23,23,1.816
5570,69,0.698,NA,,2.514
5570,70,2.267,NA,,4.781
5570,71,2.459,NA,,7.24
5570,72,1.694,NA,,8.934
5570,73,2.342,NA,,11.276
5570,74,2.463,NA,,13.739
5570,75,0.974,25,25,14.713
5570,76,0.501,NA,,15.214
5570,77,0.42,NA,,15.634
5570,78,1.188,NA,,16.822
5570,79,1.088,NA,,17.91
5570,80,1.421,NA,,19.331
5570,81,1.354,NA,,20.685
5570,82,1.807,28,28,22.492
5570,83,1.619,NA,,24.111
5570,84,0.794,NA,,24.905
5570,85,0.591,NA,,25.496
5570,86,1.235,NA,,26.731
5570,87,1.12,NA,,27.851
5570,88,1.192,NA,,29.043
5570,89,0.913,NA,,29.956
5570,90,0.611,32,32,30.567
5570,91,0.879,NA,,31.446
5570,92,0.69,NA,,32.136
5570,93,0.902,NA,,33.038
5570,94,0.954,NA,,33.992
5570,95,0.862,NA,,34.854
5570,96,0.801,NA,,35.655
5570,97,0.879,35,35,36.534
5570,98,1.184,NA,,37.718
5570,99,0.948,NA,,38.666
5570,100,1.075,NA,,39.741
5570,101,1.088,NA,,40.829
5570,102,1.035,NA,,41.864
5570,103,1.101,35,35,42.965
5570,104,1.039,NA,,44.004
5570,105,1.035,NA,,45.039
5570,106,1.261,NA,,46.3
5570,107,1.442,NA,,47.742
5570,108,1.685,NA,,49.427
5570,109,1.189,NA,,50.616
5570,110,1.722,42,42,52.338
5570,111,1.176,NA,,53.514
5570,112,1.447,NA,,54.961
5570,113,1.548,NA,,56.509
5570,114,1.437,NA,,57.946
5570,115,1.766,NA,,59.712
5570,116,1.684,NA,,61.396
5570,117,1.91,44,44,63.306
5570,118,1.425,NA,,64.731
5570,119,1.662,NA,,66.393
5570,120,1.916,NA,,68.309
5570,121,1.903,NA,,70.212
5570,122,1.412,NA,,71.624
5570,123,1.933,NA,,73.557
5570,124,1.491,47,47,75.048
5570,125,1.835,NA,,76.883
5570,126,2.088,NA,,78.971
5570,127,1.782,NA,,80.753
5570,128,2.302,NA,,83.055
5570,129,2.449,NA,,85.504
5570,130,2.053,NA,,87.557
5570,131,2.545,55,55,90.102
5570,132,2.485,NA,,92.587
5570,133,2.165,NA,,94.752
5570,134,2.003,NA,,96.755
5570,135,1.929,NA,,98.684
5570,136,2.354,NA,,101.038
5570,137,1.911,NA,,102.949
5570,138,2.251,62,62,105.2
5570,139,2.32,NA,,107.52
5570,140,2.601,NA,,110.121
5570,141,2.257,NA,,112.378
5570,142,2.57,NA,,114.948
5570,143,2.538,NA,,117.486
5570,144,2.474,NA,,119.96
5570,145,2.652,69,69,122.612
5570,146,1.235,NA,,123.847
5570,147,2.349,NA,,126.196
5570,148,2.363,NA,,128.559
5570,149,2.02,NA,,130.579
5570,150,1.22,NA,,131.799
5570,151,1.184,NA,,132.983
5570,152,2.056,71,71,135.039
5570,153,2.767,NA,,137.806
5570,154,2.024,NA,,139.83
5570,155,1.819,NA,,141.649
5570,156,1.97,NA,,143.619
5570,157,2.222,NA,,145.841
5570,158,2.197,NA,,148.038
5570,159,2.607,79,79,150.645
5570,160,2.578,NA,,153.223
5570,161,2.788,NA,,156.011
5570,162,2.674,NA,,158.685
5570,163,2.07,NA,,160.755
5570,164,3.395,NA,,164.15
5570,165,2.197,NA,,166.347
5570,166,3.071,86,86,169.418
5570,167,2.574,NA,,171.992
5570,168,1.601,NA,,173.593
5570,169,2.001,NA,,175.594
5570,170,3.481,NA,,179.075
5570,171,2.099,NA,,181.174
5570,172,2.126,NA,,183.3
5570,173,1.809,91,91,185.109
5570,174,1.695,NA,,186.804
5570,175,2.504,NA,,189.308
5570,176,2.375,NA,,191.683
5570,177,2.436,NA,,194.119
5570,178,2.372,NA,,196.491
5570,179,2.082,NA,,198.573
5570,180,0.07,95,95,198.643
5570,181,2.919,NA,,201.562
5570,182,2.087,NA,,203.649
5570,183,2.253,NA,,205.902
5570,184,2.772,NA,,208.674
5570,185,3.174,NA,,211.848
5570,186,3.008,NA,,214.856
5570,187,2.669,102,102,217.525
5570,188,2.818,NA,,220.343
5570,189,2.807,NA,,223.15
5570,190,1.989,NA,,225.139
5570,191,2.686,NA,,227.825
5570,192,2.546,NA,,230.371
5570,193,1.176,NA,,231.547
5570,194,3.31,104,104,234.857
5570,195,1.168,NA,,236.025
5570,196,3.378,NA,,239.403
5570,197,3.535,NA,,242.938
5570,198,4.363,NA,,247.301
5570,199,5.146,NA,,252.447
5570,200,3.057,NA,,255.504
5570,201,4.952,NA,,260.456
5570,202,4.529,123,123,264.985
5570,203,4.385,NA,,269.37
5573,68,1.779,22,22,1.779
5573,69,1.569,NA,,3.348
5573,70,1.753,NA,,5.101
5573,71,1.533,NA,,6.634
5573,72,1.407,NA,,8.041
5573,73,1.827,NA,,9.868
5573,74,2.088,NA,,11.956
5573,75,1.406,23,23,13.362
5573,77,0.79,NA,,14.152
5573,78,0.56,NA,,14.712
5573,79,0.624,NA,,15.336
5573,80,1.039,NA,,16.375
5573,81,0.823,NA,,17.198
5573,82,1.361,26,26,18.559
5573,83,1.346,NA,,19.905
5573,84,0.864,NA,,20.769
5573,85,1.496,NA,,22.265
5573,86,1.322,NA,,23.587
5573,87,1.333,NA,,24.92
5573,88,1.025,NA,,25.945
5573,89,1.26,NA,,27.205
5573,90,0.927,30,30,28.132
5573,91,1.383,NA,,29.515
5573,92,1.285,NA,,30.8
5573,93,1.138,NA,,31.938
5573,94,1.35,NA,,33.288
5573,95,1.595,NA,,34.883
5573,96,0.976,NA,,35.859
5573,97,0.819,33,33,36.678
5573,98,1.311,NA,,37.989
5573,99,1.279,NA,,39.268
5573,100,1.306,NA,,40.574
5573,101,1.264,NA,,41.838
5573,102,1.571,NA,,43.409
5573,103,1.397,36,36,44.806
5573,104,1.567,NA,,46.373
5573,105,1.507,NA,,47.88
5573,106,1.002,NA,,48.882
5573,107,1.232,NA,,50.114
5573,108,1.278,NA,,51.392
5573,109,1.067,NA,,52.459
5573,110,1.154,38,38,53.613
5573,111,1.341,NA,,54.954
5573,112,1.533,NA,,56.487
5573,113,1.497,NA,,57.984
5573,114,1.921,NA,,59.905
5573,115,1.3,NA,,61.205
5573,116,1.751,NA,,62.956
5573,117,1.208,42,42,64.164
5573,118,1.566,NA,,65.73
5573,119,1.37,NA,,67.1
5573,120,1.832,NA,,68.932
5573,121,1.473,NA,,70.405
5573,122,1.761,NA,,72.166
5573,123,1.53,NA,,73.696
5573,124,1.733,45,45,75.429
5573,125,1.47,NA,,76.899
5573,126,1.03,NA,,77.929
5573,127,1.388,NA,,79.317
5573,128,1.654,NA,,80.971
5573,129,1.14,NA,,82.111
5573,130,1.679,NA,,83.79
5573,131,1.247,50,50,85.037
5573,132,2.151,NA,,87.188
5573,133,2.493,NA,,89.681
5573,134,2.014,NA,,91.695
5573,135,2.172,NA,,93.867
5573,136,1.706,NA,,95.573
5573,137,1.549,NA,,97.122
5573,138,1.85,59,59,98.972
5573,139,2.284,NA,,101.256
5573,140,2.259,NA,,103.515
5573,141,2.523,NA,,106.038
5573,142,2.078,NA,,108.116
5573,143,2.009,NA,,110.125
5573,144,2.501,NA,,112.626
5573,145,1.728,65,65,114.354
5573,146,2.003,NA,,116.357
5573,147,2.199,NA,,118.556
5573,148,2.16,NA,,120.716
5573,149,1.703,NA,,122.419
5573,150,1.451,NA,,123.87
5573,151,1.801,NA,,125.671
5573,152,1.607,67,67,127.278
5573,153,2.588,NA,,129.866
5573,154,1.12,NA,,130.986
5573,155,2.184,NA,,133.17
5573,156,2.055,NA,,135.225
5573,157,2.258,NA,,137.483
5573,158,2.542,NA,,140.025
5573,159,2.186,74,74,142.211
5573,160,2.654,NA,,144.865
5573,161,2.159,NA,,147.024
5573,162,2.584,NA,,149.608
5573,163,2.044,NA,,151.652
5573,164,2.672,NA,,154.324
5573,165,3.437,NA,,157.761
5573,166,2.749,83,83,160.51
5573,167,2.536,NA,,163.046
5573,168,1.962,NA,,165.008
5573,169,3.195,NA,,168.203
5573,170,2.633,NA,,170.836
5573,171,2.835,NA,,173.671
5573,172,2.885,NA,,176.556
